Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Inventory_Days,Unit_Cost,Selling_Price,Stock_Level,Supplier,Season
ORD00282,2024-12-03,2024-12-06,CUST3234,Customer_201,Home Office,East,MA,Boston,Furniture,Table,Table Model 402,3080,7,0.0,1021.02,73,294.14,440,132,Supplier B,Winter
ORD00283,2023-11-02,2023-11-08,CUST9800,Customer_281,Consumer,South,TX,Houston,Office Supplies,Pen,Pen Model 412,249,3,0.0,111.75,81,45.75,83,221,Supplier B,Autumn
ORD00284,2023-12-19,2023-12-21,CUST9992,Customer_237,Home Office,Central,IL,Chicago,Technology,Laptop,Laptop Model 662,1340,4,0.1,403.92,28,200.52,335,47,Supplier A,Winter
ORD00285,2023-10-25,2023-10-31,CUST2639,Customer_146,Home Office,East,MA,Boston,Technology,Laptop,Laptop Model 171,2690,10,0.1,701.3,90,171.97,269,140,Supplier B,Autumn
ORD00286,2023-11-22,2023-11-26,CUST6182,Customer_220,Consumer,Central,OH,Columbus,Office Supplies,Pen,Pen Model 104,1875,5,0.2,397.3,77,220.54,375,206,Supplier C,Autumn
ORD00287,2023-09-10,2023-09-17,CUST6877,Customer_157,Corporate,West,WA,Seattle,Furniture,Table,Table Model 664,1101,3,0.1,143.7,64,282.4,367,248,Supplier A,Autumn
ORD00288,2023-06-29,2023-07-05,CUST1511,Customer_298,Home Office,East,MA,Boston,Technology,Printer,Printer Model 514,616,4,0.0,165.16,7,112.71,154,279,Supplier B,Monsoon
ORD00289,2023-02-07,2023-02-12,CUST3193,Customer_238,Home Office,South,FL,Miami,Office Supplies,Paper,Paper Model 622,1320,6,0.05,233.82,80,170.03,220,168,Supplier A,Winter
ORD00290,2024-02-11,2024-02-14,CUST3395,Customer_248,Corporate,East,NY,New York,Office Supplies,Pen,Pen Model 141,1221,3,0.2,262.41,25,238.13,407,111,Supplier B,Winter
ORD00291,2024-05-14,2024-05-16,CUST8695,Customer_233,Consumer,East,MA,Boston,Furniture,Chair,Chair Model 140,362,1,0.05,97.93,51,245.97,362,218,Supplier C,Summer
ORD00292,2023-04-16,2023-04-22,CUST9465,Customer_129,Corporate,South,FL,Miami,Office Supplies,Pen,Pen Model 328,1090,10,0.15,148.9,51,77.76,109,59,Supplier D,Summer
ORD00293,2023-12-28,2024-01-04,CUST9430,Customer_144,Consumer,South,FL,Miami,Furniture,Bookcase,Bookcase Model 253,276,1,0.05,80.05,34,182.15,276,59,Supplier B,Winter
ORD00294,2023-06-11,2023-06-14,CUST7732,Customer_12,Consumer,East,NY,New York,Furniture,Table,Table Model 144,532,2,0.15,95.9,80,178.15,266,102,Supplier B,Monsoon
ORD00295,2024-08-10,2024-08-15,CUST3949,Customer_265,Corporate,West,CA,Los Angeles,Office Supplies,Pen,Pen Model 713,476,1,0.2,101.52,26,279.28,476,152,Supplier A,Monsoon
ORD00296,2024-11-08,2024-11-15,CUST3979,Customer_262,Corporate,South,TX,Houston,Technology,Monitor,Monitor Model 271,2610,10,0.15,671.7,57,154.68,261,93,Supplier C,Autumn
ORD00297,2024-04-09,2024-04-14,CUST3450,Customer_50,Consumer,East,NY,New York,Furniture,Table,Table Model 587,225,3,0.0,89.88,69,45.04,75,234,Supplier A,Summer
ORD00298,2024-06-28,2024-07-03,CUST9553,Customer_216,Corporate,East,NY,New York,Furniture,Bookcase,Bookcase Model 995,1443,3,0.2,166.2,5,329.4,481,240,Supplier A,Monsoon
ORD00299,2024-12-15,2024-12-20,CUST8817,Customer_120,Consumer,Central,IL,Chicago,Furniture,Table,Table Model 390,1926,6,0.2,434.46,22,184.39,321,150,Supplier D,Winter
ORD00300,2023-09-21,2023-09-23,CUST7698,Customer_186,Consumer,East,NY,New York,Office Supplies,Pen,Pen Model 258,572,2,0.0,203.78,31,184.11,286,181,Supplier D,Autumn
ORD00301,2024-10-29,2024-11-03,CUST7770,Customer_283,Home Office,South,FL,Miami,Office Supplies,Binder,Binder Model 594,2070,10,0.2,374.9,55,128.11,207,124,Supplier B,Autumn
ORD00302,2024-01-15,2024-01-20,CUST4764,Customer_229,Home Office,Central,OH,Columbus,Furniture,Bookcase,Bookcase Model 265,2496,6,0.15,289.68,89,305.32,416,80,Supplier A,Winter
ORD00303,2023-08-08,2023-08-13,CUST3381,Customer_242,Home Office,Central,OH,Columbus,Office Supplies,Pen,Pen Model 545,102,1,0.15,6.0,5,80.7,102,66,Supplier A,Monsoon
ORD00304,2023-03-07,2023-03-10,CUST5693,Customer_30,Consumer,West,WA,Seattle,Technology,Printer,Printer Model 755,390,1,0.15,26.26,56,305.24,390,286,Supplier D,Summer
ORD00305,2024-03-25,2024-03-26,CUST1590,Customer_185,Consumer,West,WA,Seattle,Technology,Laptop,Laptop Model 770,2810,10,0.2,211.8,83,203.62,281,106,Supplier A,Summer
ORD00306,2023-06-11,2023-06-12,CUST2477,Customer_282,Corporate,South,FL,Miami,Furniture,Bookcase,Bookcase Model 843,1589,7,0.2,317.66,6,136.22,227,55,Supplier C,Monsoon
ORD00307,2023-12-22,2023-12-29,CUST7670,Customer_260,Consumer,South,TX,Houston,Office Supplies,Paper,Paper Model 672,3968,8,0.15,620.08,38,344.09,496,109,Supplier A,Winter
ORD00308,2024-05-30,2024-06-02,CUST8923,Customer_125,Corporate,South,TX,Houston,Office Supplies,Binder,Binder Model 894,3924,9,0.2,735.57,61,267.07,436,213,Supplier D,Summer
ORD00309,2024-11-28,2024-12-02,CUST7757,Customer_181,Home Office,East,MA,Boston,Technology,Monitor,Monitor Model 648,430,2,0.05,99.24,34,154.63,215,181,Supplier A,Autumn
ORD00310,2024-12-18,2024-12-25,CUST6142,Customer_182,Consumer,South,TX,Houston,Furniture,Chair,Chair Model 687,2548,7,0.1,843.36,27,207.12,364,263,Supplier C,Winter
ORD00311,2023-07-07,2023-07-13,CUST4322,Customer_128,Home Office,West,WA,Seattle,Office Supplies,Paper,Paper Model 464,1584,4,0.05,288.0,31,304.2,396,137,Supplier B,Monsoon
ORD00312,2023-04-20,2023-04-21,CUST5501,Customer_252,Consumer,East,MA,Boston,Office Supplies,Paper,Paper Model 882,369,9,0.15,76.5,45,26.35,41,272,Supplier C,Summer
ORD00313,2024-02-12,2024-02-14,CUST8490,Customer_62,Home Office,West,CA,Los Angeles,Office Supplies,Binder,Binder Model 630,2368,8,0.0,768.16,55,199.98,296,109,Supplier D,Winter
ORD00314,2023-11-20,2023-11-26,CUST4066,Customer_281,Corporate,East,NY,New York,Office Supplies,Paper,Paper Model 342,2219,7,0.0,818.02,83,200.14,317,152,Supplier C,Autumn
ORD00315,2024-04-27,2024-05-02,CUST7563,Customer_144,Corporate,South,FL,Miami,Technology,Monitor,Monitor Model 284,889,7,0.15,110.95,52,92.1,127,206,Supplier B,Summer
ORD00316,2024-08-12,2024-08-18,CUST3450,Customer_243,Consumer,West,CA,Los Angeles,Office Supplies,Binder,Binder Model 280,1216,4,0.15,104.48,30,232.28,304,94,Supplier D,Monsoon
ORD00317,2024-05-26,2024-05-28,CUST1983,Customer_111,Corporate,South,FL,Miami,Furniture,Table,Table Model 587,4131,9,0.2,983.52,17,257.92,459,103,Supplier A,Summer
ORD00318,2024-04-05,2024-04-11,CUST6752,Customer_102,Home Office,South,FL,Miami,Furniture,Table,Table Model 689,2745,9,0.1,724.59,57,193.99,305,82,Supplier B,Summer
ORD00319,2023-10-19,2023-10-22,CUST3745,Customer_173,Corporate,South,FL,Miami,Office Supplies,Binder,Binder Model 746,430,2,0.2,76.7,85,133.65,215,94,Supplier D,Autumn
ORD00320,2023-03-15,2023-03-16,CUST5444,Customer_228,Corporate,West,WA,Seattle,Technology,Monitor,Monitor Model 865,2124,6,0.1,366.18,82,257.57,354,222,Supplier D,Summer
ORD00321,2024-02-28,2024-03-01,CUST3734,Customer_204,Consumer,West,CA,Los Angeles,Technology,Printer,Printer Model 197,1432,4,0.1,164.52,15,281.07,358,127,Supplier A,Winter
ORD00322,2024-04-29,2024-05-04,CUST6068,Customer_118,Consumer,East,NY,New York,Furniture,Bookcase,Bookcase Model 855,146,2,0.1,28.54,15,51.43,73,219,Supplier C,Summer
ORD00323,2024-03-29,2024-04-04,CUST8654,Customer_277,Corporate,West,CA,Los Angeles,Office Supplies,Paper,Paper Model 661,37,1,0.1,4.99,46,28.31,37,263,Supplier D,Summer
ORD00324,2023-05-19,2023-05-25,CUST6688,Customer_247,Home Office,West,WA,Seattle,Office Supplies,Pen,Pen Model 332,2420,10,0.2,217.9,73,171.81,242,178,Supplier A,Summer
ORD00325,2024-03-28,2024-03-31,CUST5698,Customer_241,Home Office,South,FL,Miami,Furniture,Chair,Chair Model 108,125,5,0.0,39.9,22,17.02,25,196,Supplier D,Summer
ORD00326,2024-05-03,2024-05-06,CUST8161,Customer_203,Consumer,East,MA,Boston,Furniture,Bookcase,Bookcase Model 267,1708,4,0.0,534.52,29,293.37,427,230,Supplier D,Summer
ORD00327,2024-01-23,2024-01-25,CUST9715,Customer_138,Corporate,South,TX,Houston,Furniture,Bookcase,Bookcase Model 292,1136,4,0.2,54.64,39,213.54,284,165,Supplier A,Winter
ORD00328,2023-07-06,2023-07-08,CUST6253,Customer_10,Consumer,South,TX,Houston,Office Supplies,Binder,Binder Model 150,2510,10,0.1,439.0,67,182.0,251,116,Supplier A,Monsoon
ORD00329,2023-07-10,2023-07-11,CUST9086,Customer_112,Corporate,South,FL,Miami,Technology,Printer,Printer Model 530,3136,8,0.0,1228.64,24,238.42,392,27,Supplier C,Monsoon
ORD00330,2024-05-25,2024-05-28,CUST8702,Customer_93,Consumer,Central,IL,Chicago,Furniture,Chair,Chair Model 961,144,3,0.1,22.47,14,35.71,48,298,Supplier C,Summer
ORD00331,2024-01-26,2024-02-02,CUST8550,Customer_49,Home Office,East,NY,New York,Office Supplies,Paper,Paper Model 781,2898,7,0.15,690.34,9,253.28,414,121,Supplier B,Winter
ORD00332,2024-04-29,2024-05-03,CUST5895,Customer_102,Corporate,South,FL,Miami,Technology,Printer,Printer Model 153,401,1,0.2,48.03,37,272.77,401,266,Supplier B,Summer
ORD00333,2023-04-26,2023-04-28,CUST1688,Customer_298,Home Office,Central,OH,Columbus,Technology,Laptop,Laptop Model 586,1595,5,0.0,559.9,36,207.02,319,24,Supplier B,Summer
ORD00334,2024-01-16,2024-01-23,CUST1979,Customer_183,Home Office,East,NY,New York,Technology,Monitor,Monitor Model 257,742,2,0.2,122.72,85,235.44,371,50,Supplier A,Winter
ORD00335,2023-05-09,2023-05-13,CUST6868,Customer_69,Corporate,West,WA,Seattle,Office Supplies,Pen,Pen Model 140,2592,6,0.15,302.52,7,316.78,432,213,Supplier D,Summer
ORD00336,2024-12-24,2024-12-28,CUST3627,Customer_36,Home Office,South,FL,Miami,Technology,Printer,Printer Model 258,894,3,0.1,240.57,64,188.01,298,160,Supplier D,Winter
ORD00337,2023-10-30,2023-11-06,CUST4912,Customer_165,Home Office,South,FL,Miami,Furniture,Chair,Chair Model 164,1926,9,0.05,345.24,84,164.94,214,206,Supplier D,Autumn
ORD00338,2023-07-14,2023-07-19,CUST1717,Customer_67,Consumer,Central,IL,Chicago,Office Supplies,Binder,Binder Model 994,1374,6,0.1,442.98,71,132.27,229,54,Supplier A,Monsoon
ORD00339,2023-07-26,2023-07-27,CUST1804,Customer_188,Consumer,Central,IL,Chicago,Technology,Laptop,Laptop Model 720,3480,10,0.15,471.6,72,248.64,348,151,Supplier A,Monsoon
ORD00340,2023-01-14,2023-01-16,CUST1955,Customer_137,Home Office,Central,IL,Chicago,Furniture,Bookcase,Bookcase Model 141,204,1,0.2,13.08,58,150.12,204,208,Supplier A,Winter
ORD00341,2023-11-08,2023-11-09,CUST3931,Customer_286,Home Office,West,CA,Los Angeles,Technology,Printer,Printer Model 671,1168,4,0.15,295.08,72,174.43,292,147,Supplier D,Autumn
ORD00342,2023-04-19,2023-04-26,CUST9268,Customer_173,Home Office,South,FL,Miami,Office Supplies,Pen,Pen Model 261,3304,7,0.0,1349.04,28,279.28,472,225,Supplier D,Summer
ORD00343,2023-12-27,2023-12-30,CUST4504,Customer_193,Home Office,South,FL,Miami,Furniture,Bookcase,Bookcase Model 862,3094,7,0.1,612.29,77,310.33,442,299,Supplier C,Winter
ORD00344,2024-01-04,2024-01-08,CUST1107,Customer_154,Consumer,Central,OH,Columbus,Technology,Printer,Printer Model 319,165,1,0.2,40.58,22,91.42,165,174,Supplier C,Winter
ORD00345,2023-01-23,2023-01-30,CUST4817,Customer_132,Corporate,South,TX,Houston,Technology,Laptop,Laptop Model 194,1616,8,0.05,590.48,51,118.09,202,147,Supplier D,Winter
ORD00346,2024-08-05,2024-08-07,CUST1612,Customer_296,Corporate,East,MA,Boston,Furniture,Chair,Chair Model 180,3536,8,0.2,159.52,17,333.66,442,173,Supplier A,Monsoon
ORD00347,2023-12-09,2023-12-12,CUST1886,Customer_157,Home Office,Central,OH,Columbus,Technology,Laptop,Laptop Model 142,4950,10,0.0,1443.1,85,350.69,495,215,Supplier C,Winter
ORD00348,2024-07-06,2024-07-11,CUST9269,Customer_47,Consumer,West,WA,Seattle,Office Supplies,Pen,Pen Model 542,392,4,0.0,110.4,55,70.4,98,248,Supplier C,Monsoon
ORD00349,2024-02-08,2024-02-10,CUST7529,Customer_257,Corporate,West,WA,Seattle,Technology,Monitor,Monitor Model 892,4010,10,0.0,1255.0,38,275.5,401,63,Supplier B,Winter
ORD00350,2023-05-19,2023-05-23,CUST4970,Customer_37,Corporate,West,WA,Seattle,Furniture,Bookcase,Bookcase Model 895,1200,10,0.2,115.2,72,84.48,120,146,Supplier D,Summer
ORD00351,2023-11-28,2023-12-04,CUST5994,Customer_87,Corporate,East,NY,New York,Office Supplies,Binder,Binder Model 731,1449,7,0.1,438.13,49,123.71,207,32,Supplier D,Autumn
ORD00352,2024-09-30,2024-10-02,CUST3419,Customer_148,Consumer,Central,IL,Chicago,Technology,Laptop,Laptop Model 451,594,6,0.0,250.62,11,57.23,99,144,Supplier A,Autumn
ORD00353,2023-11-09,2023-11-13,CUST8913,Customer_73,Home Office,Central,IL,Chicago,Furniture,Chair,Chair Model 815,1152,9,0.05,303.39,38,87.89,128,300,Supplier A,Autumn
ORD00354,2024-01-21,2024-01-26,CUST2091,Customer_199,Home Office,East,MA,Boston,Technology,Laptop,Laptop Model 377,610,5,0.2,111.15,64,75.37,122,24,Supplier C,Winter
ORD00355,2023-04-21,2023-04-22,CUST2442,Customer_96,Consumer,South,FL,Miami,Technology,Monitor,Monitor Model 612,3447,9,0.0,772.2,67,297.2,383,292,Supplier D,Summer
ORD00356,2024-07-28,2024-08-03,CUST6681,Customer_181,Corporate,East,NY,New York,Technology,Printer,Printer Model 740,950,5,0.15,191.55,25,123.19,190,29,Supplier C,Monsoon
ORD00357,2023-08-30,2023-09-04,CUST3485,Customer_175,Corporate,South,TX,Houston,Office Supplies,Binder,Binder Model 772,3325,7,0.0,711.41,40,373.37,475,135,Supplier B,Monsoon
ORD00358,2023-03-31,2023-04-06,CUST8359,Customer_278,Consumer,Central,IL,Chicago,Furniture,Chair,Chair Model 311,980,10,0.15,56.2,82,77.68,98,188,Supplier B,Summer
ORD00359,2024-08-17,2024-08-22,CUST6201,Customer_35,Home Office,West,CA,Los Angeles,Furniture,Bookcase,Bookcase Model 645,4365,9,0.05,1276.65,23,318.9,485,100,Supplier A,Monsoon
ORD00360,2023-07-08,2023-07-11,CUST3489,Customer_97,Consumer,West,CA,Los Angeles,Furniture,Table,Table Model 234,1225,7,0.15,139.16,86,128.87,175,160,Supplier B,Monsoon
ORD00361,2023-01-27,2023-02-03,CUST9230,Customer_241,Home Office,South,TX,Houston,Office Supplies,Paper,Paper Model 765,1484,4,0.0,534.52,66,237.37,371,88,Supplier C,Winter
ORD00362,2023-07-08,2023-07-15,CUST7767,Customer_114,Home Office,Central,OH,Columbus,Furniture,Chair,Chair Model 787,354,3,0.05,138.75,6,65.85,118,158,Supplier B,Monsoon
ORD00363,2023-07-29,2023-07-30,CUST1685,Customer_195,Home Office,West,WA,Seattle,Office Supplies,Binder,Binder Model 420,2778,6,0.15,216.96,59,357.39,463,227,Supplier D,Monsoon
ORD00364,2024-09-18,2024-09-24,CUST7347,Customer_265,Home Office,East,NY,New York,Furniture,Table,Table Model 150,469,1,0.05,126.78,55,318.77,469,40,Supplier B,Autumn
ORD00365,2023-10-26,2023-10-30,CUST3330,Customer_238,Home Office,Central,OH,Columbus,Furniture,Table,Table Model 562,708,3,0.1,139.29,11,165.97,236,284,Supplier A,Autumn
ORD00366,2024-05-27,2024-05-28,CUST8449,Customer_47,Corporate,West,CA,Los Angeles,Furniture,Table,Table Model 431,1500,6,0.0,607.92,80,148.68,250,123,Supplier B,Summer
ORD00367,2023-05-07,2023-05-08,CUST7204,Customer_282,Corporate,East,MA,Boston,Office Supplies,Binder,Binder Model 144,576,2,0.15,68.14,70,210.73,288,101,Supplier B,Summer
ORD00368,2023-12-10,2023-12-15,CUST3960,Customer_61,Consumer,West,CA,Los Angeles,Technology,Laptop,Laptop Model 307,234,1,0.1,63.79,62,146.81,234,167,Supplier A,Winter
ORD00369,2024-09-29,2024-10-06,CUST4553,Customer_244,Corporate,South,TX,Houston,Furniture,Table,Table Model 519,2384,8,0.0,710.48,68,209.19,298,141,Supplier D,Autumn
ORD00370,2023-03-23,2023-03-28,CUST4028,Customer_76,Consumer,East,NY,New York,Office Supplies,Binder,Binder Model 768,3410,10,0.2,153.3,31,257.47,341,45,Supplier C,Summer
ORD00371,2023-02-07,2023-02-09,CUST3906,Customer_234,Home Office,East,MA,Boston,Furniture,Chair,Chair Model 692,75,1,0.15,3.87,25,59.88,75,165,Supplier C,Winter
ORD00372,2023-02-06,2023-02-07,CUST8713,Customer_69,Consumer,South,FL,Miami,Furniture,Table,Table Model 811,816,2,0.15,72.76,13,310.42,408,169,Supplier C,Winter
ORD00373,2023-12-04,2023-12-09,CUST2436,Customer_248,Home Office,Central,IL,Chicago,Office Supplies,Paper,Paper Model 805,490,10,0.0,150.5,85,33.95,49,290,Supplier C,Winter
ORD00374,2024-03-13,2024-03-18,CUST9154,Customer_253,Consumer,South,FL,Miami,Office Supplies,Pen,Pen Model 724,2010,10,0.05,495.3,68,141.42,201,286,Supplier B,Summer
ORD00375,2024-12-26,2024-12-29,CUST7783,Customer_24,Corporate,West,CA,Los Angeles,Technology,Laptop,Laptop Model 458,2720,8,0.0,722.56,31,249.68,340,232,Supplier B,Winter
ORD00376,2023-01-12,2023-01-18,CUST6460,Customer_175,Corporate,West,WA,Seattle,Furniture,Chair,Chair Model 841,865,5,0.2,97.3,5,118.94,173,78,Supplier A,Winter
ORD00377,2023-06-29,2023-07-01,CUST8546,Customer_275,Corporate,South,FL,Miami,Office Supplies,Binder,Binder Model 573,3424,8,0.0,988.16,66,304.48,428,99,Supplier D,Monsoon
ORD00378,2023-02-27,2023-03-06,CUST3446,Customer_144,Consumer,South,FL,Miami,Office Supplies,Pen,Pen Model 447,126,1,0.2,9.91,50,90.89,126,53,Supplier D,Winter
ORD00379,2024-10-03,2024-10-08,CUST5448,Customer_212,Consumer,West,WA,Seattle,Technology,Printer,Printer Model 608,924,2,0.1,160.48,45,335.56,462,36,Supplier B,Autumn
ORD00380,2024-01-16,2024-01-20,CUST8270,Customer_260,Consumer,South,TX,Houston,Office Supplies,Binder,Binder Model 918,231,3,0.1,35.52,30,57.46,77,67,Supplier D,Winter
ORD00381,2024-05-27,2024-05-29,CUST3174,Customer_106,Home Office,West,WA,Seattle,Furniture,Bookcase,Bookcase Model 137,1602,9,0.1,503.28,17,104.28,178,284,Supplier D,Summer
ORD00382,2024-02-01,2024-02-07,CUST9529,Customer_160,Consumer,East,NY,New York,Furniture,Chair,Chair Model 691,4660,10,0.0,1708.7,10,295.13,466,72,Supplier C,Winter
ORD00383,2024-10-16,2024-10-18,CUST5467,Customer_77,Consumer,South,TX,Houston,Technology,Monitor,Monitor Model 380,1460,5,0.1,228.95,90,217.01,292,80,Supplier A,Autumn
ORD00384,2023-01-16,2023-01-21,CUST3806,Customer_37,Corporate,East,NY,New York,Office Supplies,Binder,Binder Model 727,1647,9,0.1,518.13,41,107.13,183,145,Supplier C,Winter
ORD00385,2024-07-07,2024-07-11,CUST3932,Customer_229,Home Office,East,NY,New York,Technology,Monitor,Monitor Model 464,74,1,0.15,21.2,59,41.7,74,220,Supplier C,Monsoon
ORD00386,2023-12-07,2023-12-14,CUST8709,Customer_119,Consumer,West,CA,Los Angeles,Furniture,Bookcase,Bookcase Model 247,201,3,0.15,55.41,44,38.48,67,258,Supplier C,Winter
ORD00387,2024-01-08,2024-01-12,CUST8556,Customer_88,Corporate,West,WA,Seattle,Furniture,Table,Table Model 886,280,8,0.0,92.72,49,23.41,35,265,Supplier C,Winter
ORD00388,2024-09-10,2024-09-15,CUST8552,Customer_206,Home Office,West,CA,Los Angeles,Furniture,Bookcase,Bookcase Model 523,372,2,0.2,32.6,43,132.5,186,292,Supplier B,Autumn
ORD00389,2024-09-27,2024-09-29,CUST9921,Customer_121,Consumer,West,WA,Seattle,Furniture,Chair,Chair Model 778,756,6,0.2,107.52,60,82.88,126,195,Supplier A,Autumn
ORD00390,2024-12-29,2025-01-03,CUST6046,Customer_208,Consumer,Central,IL,Chicago,Office Supplies,Pen,Pen Model 712,1488,8,0.2,335.68,61,106.84,186,110,Supplier A,Winter
ORD00391,2024-12-02,2024-12-09,CUST3403,Customer_77,Corporate,Central,OH,Columbus,Furniture,Bookcase,Bookcase Model 644,66,1,0.05,12.92,79,49.78,66,20,Supplier C,Winter
ORD00392,2024-02-04,2024-02-09,CUST6640,Customer_46,Home Office,Central,IL,Chicago,Technology,Printer,Printer Model 108,1038,6,0.2,53.34,43,129.51,173,242,Supplier D,Winter
ORD00393,2023-05-11,2023-05-18,CUST5623,Customer_16,Consumer,South,TX,Houston,Furniture,Bookcase,Bookcase Model 542,20,1,0.2,0.9,50,15.1,20,76,Supplier D,Summer
ORD00394,2024-10-02,2024-10-05,CUST6902,Customer_214,Consumer,Central,OH,Columbus,Furniture,Table,Table Model 395,1152,9,0.05,324.0,29,85.6,128,216,Supplier B,Autumn
ORD00395,2023-05-18,2023-05-19,CUST3248,Customer_213,Corporate,East,NY,New York,Technology,Printer,Printer Model 907,2848,8,0.15,160.24,22,282.57,356,63,Supplier D,Summer
ORD00396,2024-09-30,2024-10-02,CUST9161,Customer_122,Home Office,Central,OH,Columbus,Office Supplies,Binder,Binder Model 613,1407,7,0.05,497.42,82,119.89,201,23,Supplier C,Autumn
ORD00397,2024-02-25,2024-03-01,CUST3327,Customer_270,Corporate,South,TX,Houston,Technology,Printer,Printer Model 576,3040,8,0.1,978.0,66,219.75,380,60,Supplier A,Winter
ORD00398,2024-06-19,2024-06-24,CUST6628,Customer_274,Consumer,East,NY,New York,Furniture,Bookcase,Bookcase Model 580,740,2,0.2,37.36,44,277.32,370,47,Supplier D,Monsoon
ORD00399,2024-06-08,2024-06-12,CUST5267,Customer_32,Home Office,South,FL,Miami,Furniture,Table,Table Model 584,525,5,0.0,145.0,81,76.0,105,175,Supplier B,Monsoon
ORD00400,2024-08-09,2024-08-10,CUST3171,Customer_144,Corporate,South,TX,Houston,Furniture,Table,Table Model 978,168,2,0.2,38.78,40,47.81,84,149,Supplier C,Monsoon
ORD00401,2023-01-15,2023-01-21,CUST4869,Customer_249,Consumer,East,NY,New York,Office Supplies,Pen,Pen Model 918,1071,3,0.15,222.3,27,229.35,357,153,Supplier A,Winter
ORD00402,2023-12-18,2023-12-19,CUST6653,Customer_28,Home Office,West,CA,Los Angeles,Furniture,Table,Table Model 370,987,7,0.15,116.97,26,103.14,141,127,Supplier A,Winter
ORD00403,2023-02-23,2023-02-25,CUST5302,Customer_75,Home Office,Central,OH,Columbus,Furniture,Table,Table Model 991,3216,8,0.2,616.16,54,244.58,402,262,Supplier D,Winter
ORD00404,2023-01-13,2023-01-16,CUST8074,Customer_140,Corporate,Central,OH,Columbus,Office Supplies,Binder,Binder Model 376,3321,9,0.0,1413.63,73,211.93,369,201,Supplier C,Winter
ORD00405,2023-04-11,2023-04-14,CUST3947,Customer_161,Home Office,Central,OH,Columbus,Office Supplies,Pen,Pen Model 110,1580,4,0.2,90.64,71,293.34,395,192,Supplier A,Summer
ORD00406,2023-03-11,2023-03-12,CUST1557,Customer_13,Home Office,Central,IL,Chicago,Office Supplies,Paper,Paper Model 194,1592,8,0.05,348.16,37,145.53,199,118,Supplier A,Summer
ORD00407,2024-08-31,2024-09-06,CUST2816,Customer_95,Corporate,West,CA,Los Angeles,Office Supplies,Paper,Paper Model 401,916,2,0.2,199.26,89,266.77,458,114,Supplier D,Monsoon
ORD00408,2024-11-07,2024-11-08,CUST7271,Customer_199,Corporate,Central,OH,Columbus,Furniture,Bookcase,Bookcase Model 161,906,6,0.05,185.58,40,112.52,151,51,Supplier C,Autumn
ORD00409,2023-09-29,2023-10-01,CUST9857,Customer_221,Consumer,Central,IL,Chicago,Furniture,Chair,Chair Model 728,2210,10,0.05,527.4,18,157.21,221,93,Supplier A,Autumn
ORD00410,2024-03-28,2024-04-03,CUST3438,Customer_1,Consumer,South,TX,Houston,Technology,Laptop,Laptop Model 780,624,2,0.1,97.16,7,232.22,312,274,Supplier D,Summer
ORD00411,2023-09-30,2023-10-02,CUST9849,Customer_116,Consumer,South,FL,Miami,Office Supplies,Paper,Paper Model 493,3438,9,0.15,620.46,56,255.76,382,55,Supplier D,Autumn
ORD00412,2023-05-05,2023-05-10,CUST8530,Customer_149,Home Office,South,FL,Miami,Office Supplies,Binder,Binder Model 307,336,7,0.0,120.54,48,30.78,48,61,Supplier B,Summer
ORD00413,2024-07-21,2024-07-22,CUST2390,Customer_225,Home Office,Central,IL,Chicago,Furniture,Bookcase,Bookcase Model 294,3346,7,0.0,978.18,50,338.26,478,269,Supplier B,Monsoon
ORD00414,2023-02-06,2023-02-08,CUST8361,Customer_9,Consumer,East,NY,New York,Furniture,Table,Table Model 447,850,2,0.2,75.78,68,302.11,425,293,Supplier A,Winter
ORD00415,2023-12-12,2023-12-19,CUST2180,Customer_19,Home Office,East,MA,Boston,Technology,Laptop,Laptop Model 244,2286,9,0.2,486.36,79,149.16,254,139,Supplier D,Winter
ORD00416,2024-10-31,2024-11-01,CUST8474,Customer_88,Home Office,Central,IL,Chicago,Technology,Printer,Printer Model 165,81,3,0.05,19.59,44,19.12,27,69,Supplier A,Autumn
ORD00417,2023-04-27,2023-05-01,CUST3250,Customer_165,Consumer,West,CA,Los Angeles,Technology,Monitor,Monitor Model 882,2610,6,0.15,571.44,78,274.51,435,299,Supplier A,Summer
ORD00418,2024-08-30,2024-09-01,CUST8187,Customer_125,Home Office,South,TX,Houston,Technology,Monitor,Monitor Model 141,1221,3,0.15,315.0,52,240.95,407,104,Supplier B,Monsoon
ORD00419,2023-04-13,2023-04-20,CUST7819,Customer_244,Home Office,Central,IL,Chicago,Technology,Monitor,Monitor Model 229,46,2,0.0,18.64,16,13.68,23,165,Supplier B,Summer
ORD00420,2023-05-27,2023-06-02,CUST5934,Customer_179,Corporate,South,FL,Miami,Furniture,Chair,Chair Model 104,996,3,0.0,299.73,68,232.09,332,65,Supplier B,Summer
ORD00421,2023-07-16,2023-07-17,CUST3444,Customer_243,Corporate,East,MA,Boston,Office Supplies,Pen,Pen Model 280,1028,4,0.05,340.16,29,159.11,257,77,Supplier B,Monsoon
ORD00422,2024-11-17,2024-11-18,CUST2710,Customer_27,Home Office,East,MA,Boston,Furniture,Chair,Chair Model 280,1036,7,0.1,202.86,63,104.22,148,42,Supplier B,Autumn
